MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.7571428571428562,10.282142857142858,-16.0,13.700000000000001,74.17142857142856
2,-2.2660714285714296,10.52142857142857,-11.3,18.1,55.89642857142856
3,-0.8660714285714286,13.219642857142858,-7.1000000000000005,21.1,58.478571428571406
4,0.5000000000000001,16.498181818181816,-4.800000000000001,25.3,47.55818181818181
5,3.88,20.532727272727275,-1.4000000000000001,26.6,56.36181818181819
6,7.201818181818181,23.183636363636364,2.2,32.7,55.4709090909091
7,9.50181818181818,25.20545454545454,5.6000000000000005,34.9,55.82909090909091
8,9.289090909090913,24.23272727272727,5.1000000000000005,34.9,59.472222222222214
9,6.86181818181818,21.40363636363637,1.5,29.5,60.270370370370365
10,3.725454545454546,16.84,-3.6,26.3,77.93454545454547
11,-0.0690909090909091,13.112727272727271,-7.800000000000001,17.2,76.09814814814816
12,-2.1109090909090904,11.209090909090909,-14.0,14.700000000000001,77.17454545454548
