MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-7.435714285714286,5.800000000000002,-21.400000000000002,12.3,109.5767857142857
2,-6.32857142857143,7.162500000000001,-19.700000000000003,17.5,85.21607142857142
3,-3.5892857142857144,11.82678571428571,-14.200000000000001,22.200000000000003,91.44107142857146
4,-0.9727272727272723,16.898181818181826,-8.8,25.200000000000003,69.43636363636367
5,3.0436363636363644,20.965454545454545,-2.5,28.8,84.29272727272728
6,6.672727272727272,24.029090909090908,0.7000000000000001,33.0,86.32363636363637
7,9.023636363636363,25.865454545454558,3.9000000000000004,34.800000000000004,99.85090909090908
8,9.045454545454547,25.521818181818183,3.1,33.7,86.21090909090911
9,6.114545454545456,21.020000000000003,0.6000000000000001,29.700000000000003,86.66181818181818
10,1.7854545454545452,15.976363636363624,-5.300000000000001,24.0,92.01454545454547
11,-2.558181818181819,9.981818181818182,-11.700000000000001,17.900000000000002,104.42181818181818
12,-5.732727272727274,6.741818181818182,-18.0,13.8,116.2363636363636
