PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1988-01-01,1988,1,-0.90,4.70,-1.10,5.50,23.30,3.60,8.00,3.10,9.70,99.70,0.00,89.00,0,140,427,13,17,13
1988-02-01,1988,2,-0.90,3.40,-1.10,3.90,7.60,2.10,6.40,1.30,7.60,106.60,0.00,51.00,0,71,350,13,21,16
1988-03-01,1988,3,-0.30,3.80,-3.20,5.40,29.00,3.80,8.90,0.50,12.00,173.60,0.00,79.00,0,160,622,17,28,20
1988-04-01,1988,4,-2.20,4.90,-4.10,7.80,30.90,7.50,17.20,6.20,23.80,312.40,0.00,5.00,0,10,20,23,27,21
1988-05-01,1988,5,3.70,9.20,3.60,11.60,132.10,12.50,23.90,9.70,27.70,584.20,0.00,51.00,0,150,338,19,31,21
1988-06-01,1988,6,6.40,13.60,5.20,14.70,210.10,16.00,22.30,14.80,25.30,558.60,0.00,13.00,0,99,145,20,30,18
1988-07-01,1988,7,10.10,13.80,9.00,14.00,238.50,18.50,23.50,17.30,24.40,641.20,0.00,170.00,0,191,684,20,31,16
1988-08-01,1988,8,8.90,13.80,5.20,14.50,226.70,18.10,22.90,16.30,26.80,629.40,0.00,36.00,0,201,432,20,31,22
1988-09-01,1988,9,7.20,12.20,5.80,13.40,198.10,14.70,20.40,14.10,21.80,508.20,0.00,99.00,0,290,729,21,29,21
1988-10-01,1988,10,2.00,8.90,-0.90,9.20,116.60,9.70,16.40,7.70,16.70,368.40,0.00,119.00,0,170,843,19,29,20
1988-11-01,1988,11,-3.80,6.40,-7.40,7.50,29.80,2.10,10.40,-0.30,11.30,157.10,0.00,41.00,0,51,289,17,22,19
1988-12-01,1988,12,-1.70,6.10,-3.20,7.40,39.90,3.20,7.50,-0.50,8.30,111.30,0.00,79.00,0,170,704,18,19,29
1989-01-01,1989,1,-1.50,5.20,-3.90,6.50,31.90,4.10,8.00,0.00,8.10,137.90,0.00,23.00,0,36,139,18,23,25
1989-02-01,1989,2,-0.40,3.50,-0.80,3.90,28.00,5.10,9.90,3.90,10.90,160.60,0.00,84.00,0,99,489,15,22,23
1989-03-01,1989,3,0.70,6.10,0.20,8.00,51.70,6.80,14.10,4.80,21.90,289.40,0.00,89.00,0,99,456,17,29,15
1989-04-01,1989,4,-1.50,7.60,-3.00,10.60,68.40,5.80,14.90,4.20,23.30,288.30,0.00,64.00,0,221,577,23,28,22
1989-05-01,1989,5,2.40,8.50,1.00,10.60,146.60,12.50,23.90,11.90,26.70,495.40,0.00,0.00,0,119,124,25,28,22
1989-06-01,1989,6,3.90,13.80,2.50,14.20,235.50,14.30,26.10,13.00,29.00,602.90,0.00,71.00,0,231,706,26,29,29
1989-07-01,1989,7,9.10,15.50,7.30,18.10,253.10,16.80,27.10,16.20,31.80,610.60,0.00,51.00,0,150,341,21,28,19
1989-08-01,1989,8,7.60,14.30,6.60,14.60,257.00,16.50,25.60,11.90,29.80,597.40,0.00,94.00,0,353,896,23,29,24
1989-09-01,1989,9,4.30,13.40,1.80,13.60,243.60,16.40,24.40,14.70,26.50,565.30,0.00,20.00,0,130,234,24,29,21
1989-10-01,1989,10,2.20,10.90,-0.20,13.10,145.30,11.30,17.30,9.90,18.50,376.10,3.00,99.00,0,109,683,21,27,17
1989-11-01,1989,11,-3.50,3.00,-7.70,4.00,-19.00,3.00,11.10,0.90,11.90,169.80,0.00,15.00,0,23,81,19,24,26
1989-12-01,1989,12,-4.40,4.10,-5.80,6.90,-10.20,-0.20,10.80,-0.60,12.30,105.30,0.00,15.00,0,244,432,18,18,30
1990-01-01,1990,1,-2.00,5.30,-4.00,6.30,29.70,0.50,9.90,-1.10,10.50,121.80,0.00,53.00,0,89,566,19,22,31
1990-02-01,1990,2,0.00,4.80,-1.70,10.50,41.10,5.30,13.50,4.10,14.90,199.60,0.00,41.00,0,193,529,13,22,26
1990-03-01,1990,3,-0.40,4.50,-2.40,6.70,43.10,7.80,15.40,5.20,19.20,276.30,0.00,41.00,0,99,389,17,26,31
1990-04-01,1990,4,-3.10,5.70,-5.20,6.80,56.30,8.60,17.90,7.80,19.70,369.80,0.00,33.00,0,89,354,22,29,25
1990-05-01,1990,5,3.70,9.70,1.10,10.30,158.60,14.00,24.60,13.70,27.40,547.00,0.00,38.00,0,170,458,23,30,27
1990-06-01,1990,6,5.10,12.70,3.40,15.40,218.10,14.40,23.30,13.30,23.70,515.60,0.00,114.00,0,196,905,21,28,27
1990-07-01,1990,7,7.60,13.90,4.90,14.90,221.10,16.90,24.70,16.20,30.50,598.70,0.00,89.00,0,330,926,20,30,31
1990-08-01,1990,8,8.30,15.70,5.10,16.60,290.80,17.80,27.30,16.60,31.80,650.10,0.00,89.00,0,279,914,24,29,30
1990-09-01,1990,9,5.50,12.70,3.50,14.50,201.70,13.00,19.00,11.70,20.00,453.20,0.00,163.00,0,254,1624,22,28,30
1990-10-01,1990,10,0.30,11.40,-0.40,12.50,145.90,10.00,19.30,9.40,21.90,376.30,0.00,66.00,0,211,639,22,26,31
1990-11-01,1990,11,-1.90,8.30,-2.50,8.90,29.60,4.20,10.40,2.60,11.60,167.70,0.00,147.00,0,208,1393,15,22,29
