MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.9875,13.857692307692313,-8.6,24.5,79.50714285714285
2,-0.3517857142857143,16.054716981132078,-6.2,28.5,95.10892857142858
3,3.101785714285714,21.414814814814818,-2.5,34.0,133.8392857142857
4,8.539285714285716,27.662264150943404,0.2,35.1,122.07142857142857
5,14.021428571428567,31.003921568627447,9.0,37.0,143.38392857142858
6,18.64464285714286,33.67254901960785,12.8,37.6,240.3214285714286
7,23.051785714285717,37.072549019607855,17.3,40.400000000000006,166.8910714285714
8,22.921428571428574,36.27169811320754,18.400000000000002,41.900000000000006,166.98035714285714
9,17.8,32.56400000000001,12.0,38.800000000000004,137.98545454545453
10,11.658181818181815,27.286538461538466,4.0,37.7,84.16909090909093
11,5.080000000000001,22.532692307692308,-2.0,31.5,70.40181818181817
12,-0.8363636363636361,16.162745098039213,-8.4,25.200000000000003,57.50181818181818
