MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.8428571428571432,15.527272727272731,-8.0,27.200000000000003,82.68214285714285
2,0.09642857142857146,18.845454545454544,-9.200000000000001,28.8,122.52857142857145
3,3.6785714285714293,23.209090909090904,-4.5,34.0,189.08214285714283
4,9.373214285714285,28.670909090909095,0.2,35.0,227.02857142857147
5,14.957142857142856,31.701818181818183,9.0,36.5,249.30178571428564
6,19.419642857142858,33.87037037037038,14.200000000000001,37.300000000000004,332.8214285714286
7,23.27142857142857,36.734545454545454,18.400000000000002,40.400000000000006,216.32500000000005
8,22.928571428571427,36.83888888888888,17.7,41.400000000000006,138.13214285714284
9,17.678181818181816,34.7,11.700000000000001,39.7,72.02181818181816
10,11.312727272727274,29.97358490566039,1.2000000000000002,39.0,70.53818181818183
11,4.478181818181818,24.23454545454545,-5.0,32.7,72.1490909090909
12,-1.0054545454545456,18.39433962264151,-9.600000000000001,25.700000000000003,51.038181818181805
