MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.7607843137254897,7.438000000000001,-11.5,12.5,168.572
2,-3.3961538461538465,7.462745098039216,-13.0,16.400000000000002,129.26862745098038
3,-2.323529411764706,9.828,-13.5,19.1,124.30784313725492
4,-0.7549019607843138,13.308,-7.5,21.0,87.19215686274512
5,1.8431372549019613,17.183999999999994,-4.2,24.0,89.1313725490196
6,5.069230769230769,19.262745098039215,-1.1,27.200000000000003,99.84615384615384
7,7.237254901960783,20.898000000000003,2.1,32.1,109.24705882352944
8,7.201960784313726,19.965306122448975,2.1,28.200000000000003,129.86078431372553
9,4.796000000000002,17.11041666666667,-1.0,23.6,132.12199999999999
10,1.9823529411764707,13.387755102040817,-4.9,20.1,157.52352941176468
11,-1.0784313725490196,10.003999999999996,-9.200000000000001,15.8,162.9725490196079
12,-3.2359999999999998,8.238775510204082,-17.1,12.9,177.724
