MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.2946428571428585,8.782142857142855,-24.0,16.3,63.03928571428571
2,-5.25,9.608928571428573,-19.8,18.8,46.53392857142858
3,-2.714285714285715,14.066071428571428,-18.6,24.1,50.53035714285716
4,-0.35090909090909084,18.718181818181822,-6.1000000000000005,27.5,41.290909090909096
5,3.558181818181818,23.64181818181818,-3.0,32.800000000000004,51.898181818181826
6,7.192727272727271,26.55818181818182,1.6,35.2,66.58727272727273
7,9.559999999999999,28.250909090909094,4.3,39.0,66.26363636363635
8,8.945454545454545,27.9690909090909,3.8000000000000003,36.7,67.25999999999998
9,5.521818181818182,23.1509090909091,-0.7000000000000001,32.9,57.85818181818183
10,1.6109090909090915,18.35090909090909,-7.1000000000000005,28.1,59.54727272727274
11,-1.767272727272727,12.609090909090911,-10.200000000000001,19.5,59.5109090909091
12,-4.647272727272727,9.785454545454547,-20.3,16.1,68.02727272727273
