MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,4.665454545454546,16.486274509803923,-1.8,20.700000000000003,182.62884615384624
2,4.621818181818182,16.721568627450985,-2.0,21.900000000000002,181.1519230769231
3,6.381818181818183,18.813999999999997,-1.9000000000000001,22.700000000000003,260.80943396226417
4,10.021818181818183,21.546,4.5,26.3,221.08867924528306
5,13.601818181818182,24.102040816326525,8.700000000000001,27.400000000000002,243.5245283018868
6,17.445454545454538,26.322,13.9,30.400000000000002,352.3407407407408
7,21.387272727272723,29.746938775510205,15.600000000000001,32.9,218.3264150943396
8,22.761818181818178,30.611999999999988,19.0,33.5,188.31730769230765
9,20.312962962962978,29.640816326530608,15.100000000000001,33.2,311.9884615384615
10,15.979629629629631,26.213999999999995,12.0,29.900000000000002,440.4235294117648
11,11.437037037037037,22.900000000000002,2.1,26.3,260.3372549019607
12,6.972222222222222,19.038297872340422,1.4000000000000001,22.8,169.2039215686275
