MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-1.511764705882353,10.135294117647058,296.87096774193554
2,-1.4696969696969697,9.68181818181818,225.17575757575761
3,-0.7393939393939393,10.91515151515152,247.5272727272727
4,0.19999999999999996,13.808823529411763,150.20882352941177
5,2.120588235294117,18.07272727272727,111.11176470588235
6,5.4411764705882355,19.24848484848485,133.44375
7,7.8088235294117645,20.635294117647064,168.20625
8,7.238709677419356,20.11290322580645,194.2133333333333
9,5.042424242424242,17.287878787878793,263.39677419354837
10,2.9176470588235297,14.773529411764708,278.3931034482759
11,0.4794117647058825,12.05,316.96451612903223
12,-1.621875,10.645161290322582,285.67
