MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-2.7535714285714294,10.389285714285714,60.391071428571415
2,-2.185714285714286,10.70892857142857,46.52678571428571
3,-1.030357142857143,12.907142857142855,49.539285714285725
4,0.7399999999999999,15.376363636363639,38.91090909090909
5,3.5709090909090917,18.64909090909091,48.56545454545454
6,7.012727272727273,20.85090909090909,59.15272727272728
7,8.94909090909091,22.196363636363632,66.51272727272728
8,8.285454545454547,21.4709090909091,63.521818181818176
9,5.900000000000002,19.356363636363643,58.239999999999995
10,2.5545454545454542,16.018181818181816,73.71454545454544
11,-0.9054545454545455,12.839999999999996,59.38181818181818
12,-2.6745454545454543,11.023636363636365,64.69090909090907
