MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.412499999999999,8.767924528301885,134.60178571428574
2,-2.996428571428571,8.564150943396228,110.38545454545458
3,-1.694642857142857,11.22641509433962,110.09272727272726
4,-0.19074074074074077,14.394117647058817,84.2074074074074
5,2.762962962962963,18.629411764705882,81.24074074074076
6,6.037037037037036,21.32745098039216,86.10754716981134
7,8.401851851851852,22.82745098039215,94.11111111111113
8,7.887272727272729,21.845283018867924,98.58909090909088
9,5.318181818181819,18.843396226415102,104.28363636363632
10,1.9327272727272726,14.565384615384612,138.1272727272727
11,-1.1036363636363637,11.259615384615383,135.4418181818182
12,-2.807272727272728,9.486538461538462,151.4127272727273
