MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-3.668749999999999,9.429166666666665,106.27446808510635
2,-3.016326530612245,9.751020408163264,77.94375000000001
3,-1.8734693877551023,12.014285714285716,72.40625000000001
4,-0.7880000000000003,15.16326530612245,48.28979591836735
5,1.6920000000000002,19.669387755102036,55.567346938775515
6,5.108333333333333,21.695833333333336,62.663829787234036
7,7.373913043478262,22.90434782608696,71.34666666666666
8,6.752173913043477,22.063043478260873,76.80222222222223
9,4.361702127659575,19.223404255319146,77.79782608695652
10,1.4617021276595752,15.40212765957447,98.54565217391306
11,-1.523404255319149,12.03191489361702,108.56739130434781
12,-3.7638297872340427,10.22340425531915,111.07826086956518
