MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,-0.8830188679245282,10.915094339622645,261.83018867924534
2,-1.071698113207547,12.06037735849057,172.5301886792453
3,0.23703703703703705,16.300000000000008,147.94259259259258
4,3.9740740740740743,22.51666666666665,124.88888888888893
5,9.577358490566034,26.965384615384608,135.09245283018868
6,15.086792452830187,29.273584905660382,159.93018867924525
7,20.270370370370372,33.44905660377359,195.05000000000004
8,21.574545454545458,34.4,130.49818181818182
9,16.3811320754717,30.86603773584906,190.788679245283
10,9.487037037037036,25.1962962962963,139.90943396226416
11,4.629629629629631,20.129629629629626,174.84905660377365
12,0.7603773584905664,14.583018867924528,297.47169811320754
