MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.015000000000001,6.022222222222222,-20.0,12.0,39.838888888888896
2,-6.157894736842107,7.700000000000001,-16.0,16.8,51.06875
3,-2.58,11.515789473684212,-12.0,21.0,42.66842105263157
4,-1.275,16.105555555555558,-9.200000000000001,21.0,37.69444444444444
5,3.2285714285714278,20.47058823529412,-2.0,27.0,40.44444444444444
6,6.761904761904761,23.74375,0.8,32.0,50.2388888888889
7,8.690000000000001,25.38571428571429,4.0,33.0,47.935294117647054
8,8.933333333333334,26.217647058823534,4.0,35.6,31.016666666666666
9,6.115,21.006666666666664,0.7000000000000001,30.0,39.83529411764706
10,1.9200000000000004,15.624999999999998,-9.0,24.0,45.64117647058823
11,-2.21,10.417647058823531,-8.700000000000001,16.400000000000002,60.00000000000001
12,-4.955,7.394117647058825,-16.0,15.3,52.51111111111111
